137.237,135.284,144.134,147.561,
137.21,135.248,144.144,147.598,
137.183,135.213,144.154,147.634,
137.155,135.177,144.163,147.67,
137.128,135.141,144.173,147.706,
137.101,135.105,144.183,147.742,
137.073,135.07,144.193,147.778,
137.046,135.034,144.202,147.814,
137.018,134.998,144.212,147.85,
136.991,134.962,144.221,147.887,
136.963,134.927,144.23,147.923,
136.935,134.891,144.24,147.959,
136.908,134.855,144.249,147.995,
136.88,134.82,144.258,148.031,
136.853,134.784,144.267,148.067,
136.825,134.749,144.276,148.103,
136.797,134.713,144.285,148.139,
136.769,134.677,144.294,148.175,
136.742,134.642,144.303,148.211,
136.714,134.606,144.312,148.247,
136.686,134.57,144.32,148.283,
136.658,134.535,144.329,148.319,
136.63,134.499,144.337,148.355,
136.602,134.464,144.346,148.391,
136.574,134.428,144.354,148.427,
136.547,134.393,144.363,148.463,
136.519,134.357,144.371,148.499,
136.491,134.322,144.379,148.535,
136.462,134.286,144.387,148.571,
136.434,134.251,144.395,148.607,
136.406,134.215,144.403,148.643,
136.378,134.18,144.411,148.679,
136.35,134.144,144.419,148.715,
136.322,134.109,144.427,148.751,
136.294,134.073,144.435,148.786,
136.265,134.038,144.442,148.822,
136.237,134.003,144.45,148.858,
136.209,133.967,144.458,148.894,
136.181,133.932,144.465,148.93,
136.152,133.896,144.472,148.966,
136.124,133.861,144.48,149.002,
136.095,133.826,144.487,149.037,
136.067,133.791,144.494,149.073,
136.038,133.755,144.501,149.109,
136.01,133.72,144.508,149.145,
135.981,133.685,144.515,149.181,
135.953,133.649,144.522,149.217,
135.924,133.614,144.529,149.252,
135.896,133.579,144.536,149.288,
135.867,133.544,144.543,149.324,
135.838,133.509,144.549,149.36,
135.81,133.473,144.556,149.395,
135.781,133.438,144.562,149.431,
135.752,133.403,144.569,149.467,
135.724,133.368,144.575,149.503,
135.695,133.333,144.582,149.538,
135.666,133.298,144.588,149.574,
135.637,133.263,144.594,149.61,
135.608,133.228,144.6,149.645,
135.579,133.193,144.606,149.681,
135.55,133.158,144.612,149.717,
135.521,133.123,144.618,149.752,
135.492,133.088,144.624,149.788,
135.463,133.053,144.63,149.824,
135.434,133.018,144.635,149.859,
135.405,132.983,144.641,149.895,
135.376,132.948,144.647,149.931,
135.347,132.913,144.652,149.966,
135.318,132.878,144.657,150.002,
135.289,132.843,144.663,150.038,
135.26,132.808,144.668,150.073,
135.23,132.774,144.673,150.109,
135.201,132.739,144.678,150.144,
135.172,132.704,144.684,150.18,
135.142,132.669,144.689,150.215,
135.113,132.634,144.694,150.251,
135.084,132.6,144.698,150.287,
135.054,132.565,144.703,150.322,
135.025,132.53,144.708,150.358,
134.995,132.495,144.713,150.393,
134.966,132.461,144.717,150.429,
134.936,132.426,144.722,150.464,
134.907,132.391,144.726,150.5,
134.877,132.357,144.731,150.535,
134.848,132.322,144.735,150.571,
134.818,132.287,144.739,150.606,
134.789,132.253,144.744,150.642,
134.759,132.218,144.748,150.677,
134.73,132.184,144.753,150.713,
134.7,132.149,144.757,150.748,
134.67,132.115,144.761,150.783,
134.641,132.08,144.766,150.819,
134.612,132.046,144.77,150.854,
134.582,132.011,144.774,150.89,
134.553,131.977,144.779,150.925,
134.523,131.942,144.783,150.961,
134.494,131.908,144.787,150.996,
134.464,131.873,144.791,151.031,
134.435,131.839,144.796,151.067,
134.406,131.804,144.8,151.102,
134.376,131.77,144.804,151.137,
134.347,131.736,144.809,151.173,
134.317,131.701,144.813,151.208,
134.288,131.667,144.817,151.243,
134.259,131.633,144.821,151.279,
134.229,131.598,144.826,151.314,
134.2,131.564,144.83,151.349,
134.171,131.53,144.834,151.385,
134.142,131.496,144.838,151.42,
134.112,131.461,144.842,151.455,
134.083,131.427,144.847,151.49,
134.054,131.393,144.851,151.526,
134.025,131.359,144.855,151.561,
133.995,131.325,144.859,151.596,
133.966,131.29,144.863,151.631,
133.937,131.256,144.868,151.667,
133.908,131.222,144.872,151.702,
133.879,131.188,144.876,151.737,
133.849,131.154,144.88,151.772,
133.82,131.12,144.884,151.808,
133.791,131.086,144.888,151.843,
133.762,131.052,144.893,151.878,
133.733,131.018,144.897,151.913,
133.704,130.984,144.901,151.948,
133.675,130.95,144.905,151.983,
133.646,130.916,144.909,152.019,
133.617,130.882,144.913,152.054,
133.588,130.848,144.917,152.089,
133.559,130.814,144.921,152.124,
133.53,130.78,144.926,152.159,
133.501,130.746,144.93,152.194,
133.472,130.712,144.934,152.229,
133.443,130.678,144.938,152.264,
133.414,130.644,144.942,152.299,
133.385,130.611,144.946,152.335,
133.356,130.577,144.95,152.37,
133.327,130.543,144.954,152.405,
133.298,130.509,144.958,152.44,
133.269,130.475,144.962,152.475,
133.24,130.442,144.966,152.51,
133.211,130.408,144.97,152.545,
133.182,130.374,144.974,152.58,
133.154,130.341,144.978,152.615,
133.125,130.307,144.982,152.65,
133.096,130.273,144.986,152.685,
133.067,130.239,144.99,152.72,
133.038,130.206,144.994,152.755,
133.009,130.172,144.998,152.79,
132.981,130.139,145.002,152.825,
132.952,130.105,145.006,152.86,
132.923,130.071,145.01,152.895,
132.894,130.038,145.014,152.93,
132.866,130.004,145.018,152.965,
132.837,129.971,145.022,152.999,
132.808,129.937,145.026,153.034,
132.78,129.904,145.03,153.069,
132.751,129.87,145.034,153.104,
132.722,129.837,145.038,153.139,
132.694,129.803,145.042,153.174,
132.665,129.77,145.046,153.209,
132.636,129.736,145.049,153.244,
132.608,129.703,145.053,153.278,
132.579,129.67,145.057,153.313,
132.551,129.636,145.061,153.348,
132.522,129.603,145.065,153.383,
132.493,129.57,145.069,153.418,
132.465,129.536,145.073,153.453,
132.436,129.503,145.077,153.487,
132.408,129.47,145.08,153.522,
132.379,129.436,145.084,153.557,
132.351,129.403,145.088,153.592,
132.322,129.37,145.092,153.627,
132.294,129.337,145.096,153.661,
132.265,129.303,145.1,153.696,
132.237,129.27,145.103,153.731,
132.208,129.237,145.107,153.766,
132.18,129.204,145.111,153.8,
132.152,129.171,145.115,153.835,
132.123,129.138,145.119,153.87,
132.095,129.104,145.122,153.904,
132.066,129.071,145.126,153.939,
132.038,129.038,145.13,153.974,
132.01,129.005,145.134,154.009,
131.981,128.972,145.137,154.043,
131.953,128.939,145.141,154.078,
131.925,128.906,145.145,154.113,
131.896,128.873,145.149,154.147,
131.868,128.84,145.152,154.182,
131.84,128.807,145.156,154.216,
131.812,128.774,145.16,154.251,
131.783,128.741,145.164,154.286,
131.755,128.708,145.167,154.32,
131.727,128.675,145.171,154.355,
131.699,128.642,145.175,154.39,
131.67,128.61,145.178,154.424,
131.642,128.577,145.182,154.459,
131.614,128.544,145.186,154.493,
131.586,128.511,145.189,154.528,
131.558,128.478,145.193,154.562,
131.53,128.445,145.197,154.597,
131.502,128.413,145.2,154.631,
131.473,128.38,145.204,154.666,
131.445,128.347,145.208,154.7,
131.417,128.314,145.211,154.735,
131.389,128.282,145.215,154.77,
131.361,128.249,145.219,154.804,
131.333,128.216,145.222,154.838,
131.305,128.184,145.226,154.873,
131.277,128.151,145.229,154.907,
131.249,128.118,145.233,154.942,
131.221,128.086,145.237,154.976,
131.193,128.053,145.24,155.011,
131.165,128.021,145.244,155.045,
131.137,127.988,145.247,155.08,
131.109,127.955,145.251,155.114,
131.081,127.923,145.254,155.148,
131.053,127.89,145.258,155.183,
131.025,127.858,145.261,155.217,
130.997,127.825,145.265,155.252,
130.969,127.793,145.269,155.286,
130.942,127.76,145.272,155.32,
130.914,127.728,145.276,155.355,
130.886,127.695,145.279,155.389,
130.858,127.663,145.283,155.423,
130.83,127.631,145.286,155.458,
130.802,127.598,145.29,155.492,
130.775,127.566,145.293,155.526,
130.747,127.534,145.297,155.561,
130.719,127.501,145.3,155.595,
130.691,127.469,145.304,155.629,
130.664,127.437,145.307,155.664,
130.636,127.404,145.31,155.698,
130.608,127.372,145.314,155.732,
130.58,127.34,145.317,155.767,
130.553,127.308,145.321,155.801,
130.525,127.275,145.324,155.835,
130.497,127.243,145.328,155.869,
130.47,127.211,145.331,155.903,
130.442,127.179,145.334,155.938,
130.414,127.147,145.338,155.972,
130.387,127.114,145.341,156.006,
130.359,127.082,145.345,156.04,
130.331,127.05,145.348,156.075,
130.304,127.018,145.351,156.109,
130.276,126.986,145.355,156.143,
130.249,126.954,145.358,156.177,
130.221,126.922,145.362,156.211,
130.194,126.89,145.365,156.245,
130.166,126.858,145.368,156.28,
130.139,126.826,145.372,156.314,
130.111,126.794,145.375,156.348,
130.084,126.762,145.378,156.382,
130.056,126.73,145.382,156.416,
130.029,126.698,145.385,156.45,
130.001,126.666,145.388,156.484,
129.974,126.634,145.392,156.518,
129.946,126.602,145.395,156.552,
129.919,126.57,145.398,156.586,
129.892,126.539,145.401,156.62,
129.864,126.507,145.405,156.655,
129.837,126.475,145.408,156.689,
129.809,126.443,145.411,156.723,
129.782,126.411,145.415,156.757,
129.755,126.379,145.418,156.791,
129.727,126.348,145.421,156.825,
129.7,126.316,145.424,156.859,
129.673,126.284,145.428,156.893,
129.646,126.253,145.431,156.927,
129.618,126.221,145.434,156.961,
129.591,126.189,145.437,156.995,
129.564,126.158,145.44,157.029,
129.536,126.126,145.444,157.063,
129.509,126.094,145.447,157.096,
129.482,126.063,145.45,157.13,
129.455,126.031,145.453,157.164,
129.428,125.999,145.456,157.198,
129.4,125.968,145.46,157.232,
129.373,125.936,145.463,157.266,
129.346,125.905,145.466,157.3,
129.319,125.873,145.469,157.334,
129.292,125.842,145.472,157.368,
129.265,125.81,145.475,157.402,
129.238,125.779,145.479,157.435,
129.211,125.747,145.482,157.469,
129.184,125.716,145.485,157.503,
129.156,125.684,145.488,157.537,
129.129,125.653,145.491,157.571,
129.102,125.622,145.494,157.605,
129.075,125.59,145.497,157.638,
129.048,125.559,145.5,157.672,
129.021,125.528,145.503,157.706,
128.994,125.496,145.507,157.74,
128.967,125.465,145.51,157.774,
128.94,125.434,145.513,157.807,
128.913,125.402,145.516,157.841,
128.887,125.371,145.519,157.875,
128.86,125.34,145.522,157.909,
128.833,125.309,145.525,157.942,
128.806,125.277,145.528,157.976,
128.779,125.246,145.531,158.01,
128.752,125.215,145.534,158.044,
128.725,125.184,145.537,158.077,
128.698,125.153,145.54,158.111,
128.671,125.121,145.543,158.145,
128.645,125.09,145.546,158.178,
128.618,125.059,145.549,158.212,
128.591,125.028,145.552,158.246,
128.564,124.997,145.555,158.279,
128.537,124.966,145.558,158.313,
128.511,124.935,145.561,158.347,
128.484,124.904,145.564,158.38,
128.457,124.873,145.567,158.414,
128.43,124.842,145.57,158.448,
128.404,124.811,145.573,158.481,
128.377,124.78,145.576,158.515,
128.35,124.749,145.579,158.548,
128.324,124.718,145.582,158.582,
128.297,124.687,145.584,158.616,
128.27,124.656,145.587,158.649,
128.244,124.625,145.59,158.683,
128.217,124.595,145.593,158.716,
128.191,124.564,145.596,158.75,
128.164,124.533,145.599,158.783,
128.137,124.502,145.602,158.817,
128.111,124.471,145.605,158.85,
128.084,124.44,145.608,158.884,
128.058,124.41,145.61,158.917,
128.031,124.379,145.613,158.951,
128.005,124.348,145.616,158.984,
127.978,124.318,145.619,159.018,
127.952,124.287,145.622,159.051,
127.925,124.256,145.625,159.085,
127.899,124.225,145.628,159.118,
127.872,124.195,145.63,159.152,
127.846,124.164,145.633,159.185,
127.819,124.133,145.636,159.219,
127.793,124.103,145.639,159.252,
127.766,124.072,145.641,159.285,
127.74,124.042,145.644,159.319,
127.714,124.011,145.647,159.352,
127.687,123.981,145.649,159.385,
127.661,123.95,145.652,159.419,
127.635,123.92,145.654,159.452,
127.608,123.889,145.657,159.486,
127.582,123.859,145.659,159.519,
127.556,123.828,145.662,159.552,
127.529,123.798,145.664,159.586,
127.503,123.767,145.667,159.619,
127.477,123.737,145.669,159.652,
127.45,123.706,145.671,159.685,
127.424,123.676,145.674,159.719,
127.398,123.646,145.676,159.752,
127.372,123.615,145.678,159.785,
127.346,123.585,145.68,159.818,
127.319,123.555,145.683,159.852,
127.293,123.524,145.685,159.885,
127.267,123.494,145.687,159.918,
127.241,123.464,145.689,159.951,
127.215,123.433,145.691,159.985,
127.188,123.403,145.693,160.018,
127.162,123.373,145.695,160.051,
127.136,123.343,145.697,160.084,
127.11,123.313,145.699,160.117,
127.084,123.282,145.701,160.15,
127.058,123.252,145.703,160.183,
127.032,123.222,145.705,160.217,
127.006,123.192,145.706,160.25,
126.98,123.162,145.708,160.283,
126.954,123.132,145.71,160.316,
126.928,123.102,145.712,160.349,
126.902,123.072,145.713,160.382,
126.876,123.042,145.715,160.415,
126.85,123.012,145.716,160.448,
126.824,122.981,145.718,160.481,
126.798,122.951,145.72,160.514,
126.772,122.921,145.721,160.547,
126.746,122.892,145.723,160.58,
126.72,122.862,145.724,160.613,
126.694,122.832,145.725,160.646,
126.668,122.802,145.727,160.679,
126.642,122.772,145.728,160.712,
126.617,122.742,145.73,160.745,
126.591,122.712,145.731,160.778,
126.565,122.682,145.732,160.811,
126.539,122.652,145.733,160.844,
126.513,122.622,145.735,160.877,
126.488,122.593,145.736,160.91,
126.462,122.563,145.737,160.943,
126.436,122.533,145.738,160.976,
126.41,122.503,145.739,161.009,
126.384,122.474,145.74,161.041,
126.359,122.444,145.741,161.074,
126.333,122.414,145.742,161.107,
126.307,122.384,145.743,161.14,
126.282,122.355,145.744,161.173,
126.256,122.325,145.745,161.206,
126.23,122.295,145.746,161.238,
126.205,122.266,145.747,161.271,
126.179,122.236,145.747,161.304,
126.153,122.207,145.748,161.337,
126.128,122.177,145.749,161.37,
126.102,122.147,145.75,161.402,
126.076,122.118,145.75,161.435,
126.051,122.088,145.751,161.468,
126.025,122.059,145.752,161.501,
126,122.029,145.752,161.533,
125.974,122,145.753,161.566,
125.949,121.97,145.753,161.599,
125.923,121.941,145.754,161.631,
125.898,121.911,145.754,161.664,
125.872,121.882,145.755,161.697,
125.847,121.853,145.755,161.729,
125.821,121.823,145.755,161.762,
125.796,121.794,145.756,161.795,
125.77,121.764,145.756,161.827,
125.745,121.735,145.756,161.86,
125.719,121.706,145.756,161.893,
125.694,121.676,145.757,161.925,
125.669,121.647,145.757,161.958,
125.643,121.618,145.757,161.99,
125.618,121.589,145.757,162.023,
125.592,121.559,145.757,162.056,
125.567,121.53,145.757,162.088,
125.542,121.501,145.757,162.121,
125.516,121.472,145.757,162.153,
125.491,121.442,145.757,162.186,
125.466,121.413,145.757,162.218,
125.44,121.384,145.757,162.251,
125.415,121.355,145.757,162.283,
125.39,121.326,145.757,162.316,
125.365,121.297,145.756,162.348,
125.339,121.268,145.756,162.381,
125.314,121.239,145.756,162.413,
125.289,121.209,145.756,162.445,
125.264,121.18,145.755,162.478,
125.239,121.151,145.755,162.51,
125.213,121.122,145.755,162.543,
125.188,121.093,145.754,162.575,
125.163,121.064,145.754,162.607,
125.138,121.035,145.753,162.64,
125.113,121.006,145.753,162.672,
125.088,120.978,145.752,162.705,
125.063,120.949,145.752,162.737,
125.038,120.92,145.751,162.769,
125.013,120.891,145.75,162.802,
124.987,120.862,145.75,162.834,
124.962,120.833,145.749,162.866,
124.937,120.804,145.748,162.899,
124.912,120.775,145.747,162.931,
124.887,120.747,145.747,162.963,
124.862,120.718,145.746,162.995,
124.837,120.689,145.745,163.028,
124.812,120.66,145.744,163.06,
124.787,120.632,145.743,163.092,
124.762,120.603,145.742,163.124,
124.738,120.574,145.741,163.157,
124.713,120.545,145.74,163.189,
124.688,120.517,145.739,163.221,
124.663,120.488,145.738,163.253,
124.638,120.459,145.737,163.285,
124.613,120.431,145.736,163.318,
124.588,120.402,145.735,163.35,
124.563,120.374,145.733,163.382,
124.539,120.345,145.732,163.414,
124.514,120.316,145.731,163.446,
124.489,120.288,145.73,163.478,
124.464,120.259,145.728,163.51,
124.439,120.231,145.727,163.542,
124.415,120.202,145.726,163.574,
124.39,120.174,145.724,163.607,
124.365,120.145,145.723,163.639,
124.34,120.117,145.721,163.671,
124.316,120.088,145.72,163.703,
124.291,120.06,145.718,163.735,
124.266,120.032,145.717,163.767,
124.241,120.003,145.715,163.799,
124.217,119.975,145.713,163.831,
124.192,119.947,145.712,163.863,
124.167,119.918,145.71,163.895,
124.143,119.89,145.708,163.927,
124.118,119.862,145.706,163.959,
124.094,119.833,145.705,163.991,
124.069,119.805,145.703,164.023,
124.044,119.777,145.701,164.055,
124.02,119.748,145.699,164.086,
123.995,119.72,145.697,164.118,
123.971,119.692,145.695,164.15,
123.946,119.664,145.693,164.182,
123.922,119.636,145.691,164.214,
123.897,119.607,145.689,164.246,
123.873,119.579,145.687,164.278,
123.848,119.551,145.685,164.31,
123.824,119.523,145.683,164.342,
123.799,119.495,145.681,164.373,
123.775,119.467,145.678,164.405,
123.75,119.439,145.676,164.437,
123.726,119.411,145.674,164.469,
123.702,119.383,145.672,164.501,
123.677,119.355,145.669,164.532,
123.653,119.327,145.667,164.564,
123.628,119.299,145.664,164.596,
123.604,119.271,145.662,164.628,
123.58,119.243,145.66,164.659,
123.555,119.215,145.657,164.691,
123.531,119.187,145.654,164.723,
123.507,119.159,145.652,164.755,
123.482,119.131,145.649,164.786,
123.458,119.103,145.646,164.818,
123.433,119.075,145.644,164.85,
123.409,119.047,145.641,164.881,
123.385,119.02,145.638,164.913,
123.36,118.992,145.635,164.945,
123.336,118.964,145.632,164.976,
123.312,118.936,145.629,165.008,
123.287,118.908,145.626,165.04,
123.263,118.881,145.623,165.071,
123.239,118.853,145.62,165.103,
123.214,118.825,145.617,165.134,
123.19,118.798,145.614,165.166,
123.165,118.77,145.611,165.198,
123.141,118.742,145.608,165.229,
123.117,118.714,145.604,165.261,
123.092,118.687,145.601,165.292,
123.068,118.659,145.598,165.324,
123.044,118.632,145.594,165.355,
123.019,118.604,145.591,165.387,
122.995,118.576,145.587,165.418,
122.971,118.549,145.584,165.45,
122.946,118.521,145.58,165.481,
122.922,118.494,145.576,165.513,
122.898,118.466,145.573,165.544,
122.873,118.439,145.569,165.576,
122.849,118.411,145.565,165.607,
122.825,118.384,145.561,165.639,
122.8,118.356,145.557,165.67,
122.776,118.329,145.554,165.701,
122.752,118.302,145.55,165.733,
122.727,118.274,145.546,165.764,
122.703,118.247,145.542,165.796,
122.679,118.219,145.538,165.827,
122.654,118.192,145.533,165.858,
122.63,118.165,145.529,165.89,
122.605,118.137,145.525,165.921,
122.581,118.11,145.521,165.952,
122.557,118.083,145.517,165.984,
122.532,118.056,145.512,166.015,
122.508,118.028,145.508,166.046,
122.484,118.001,145.503,166.078,
122.459,117.974,145.499,166.109,
122.435,117.947,145.494,166.14,
122.411,117.919,145.49,166.171,
122.386,117.892,145.485,166.203,
122.362,117.865,145.481,166.234,
122.338,117.838,145.476,166.265,
122.314,117.811,145.471,166.296,
122.289,117.784,145.467,166.327,
122.265,117.757,145.462,166.359,
122.241,117.729,145.457,166.39,
122.216,117.702,145.452,166.421,
122.192,117.675,145.447,166.452,
122.168,117.648,145.442,166.483,
122.143,117.621,145.437,166.515,
122.119,117.594,145.432,166.546,
122.095,117.567,145.427,166.577,
122.07,117.54,145.422,166.608,
122.046,117.513,145.417,166.639,
122.022,117.486,145.411,166.67,
121.997,117.46,145.406,166.701,
121.973,117.433,145.401,166.732,
121.949,117.406,145.395,166.763,
121.924,117.379,145.39,166.794,
121.9,117.352,145.385,166.825,
121.876,117.325,145.379,166.857,
121.851,117.298,145.374,166.888,
121.827,117.272,145.368,166.919,
121.803,117.245,145.362,166.95,
121.779,117.218,145.357,166.981,
121.754,117.191,145.351,167.012,
121.73,117.164,145.345,167.043,
121.706,117.138,145.339,167.073,
121.681,117.111,145.334,167.104,
121.657,117.084,145.328,167.135,
121.633,117.058,145.322,167.166,
121.608,117.031,145.316,167.197,
121.584,117.004,145.31,167.228,
121.56,116.978,145.304,167.259,
121.535,116.951,145.298,167.29,
121.511,116.924,145.292,167.321,
121.487,116.898,145.285,167.352,
121.463,116.871,145.279,167.383,
121.438,116.845,145.273,167.413,
121.414,116.818,145.267,167.444,
121.39,116.792,145.26,167.475,
121.365,116.765,145.254,167.506,
121.341,116.739,145.247,167.537,
121.317,116.712,145.241,167.568,
121.292,116.686,145.234,167.598,
121.268,116.659,145.228,167.629,
121.244,116.633,145.221,167.66,
121.22,116.606,145.215,167.691,
121.195,116.58,145.208,167.722,
121.171,116.554,145.201,167.752,
121.147,116.527,145.194,167.783,
121.122,116.501,145.188,167.814,
121.098,116.475,145.181,167.844,
121.074,116.448,145.174,167.875,
121.05,116.422,145.167,167.906,
121.025,116.396,145.16,167.937,
121.001,116.369,145.153,167.967,
120.977,116.343,145.146,167.998,
120.952,116.317,145.139,168.029,
120.928,116.291,145.131,168.059,
120.904,116.265,145.124,168.09,
120.88,116.238,145.117,168.12,
120.855,116.212,145.11,168.151,
120.831,116.186,145.102,168.182,
120.807,116.16,145.095,168.212,
120.782,116.134,145.088,168.243,
120.758,116.108,145.08,168.273,
120.734,116.082,145.073,168.304,
120.71,116.055,145.065,168.335,
120.685,116.029,145.057,168.365,
120.661,116.003,145.05,168.396,
120.637,115.977,145.042,168.426,
120.613,115.951,145.034,168.457,
120.588,115.925,145.027,168.487,
120.564,115.899,145.019,168.518,
120.54,115.873,145.011,168.548,
120.515,115.847,145.003,168.579,
120.491,115.822,144.995,168.609,
120.467,115.796,144.987,168.64,
120.443,115.77,144.979,168.67,
120.418,115.744,144.971,168.7,
120.394,115.718,144.963,168.731,
120.37,115.692,144.955,168.761,
120.346,115.666,144.947,168.792,
120.321,115.64,144.938,168.822,
120.297,115.615,144.93,168.852,
120.273,115.589,144.922,168.883,
120.249,115.563,144.913,168.913,
120.224,115.537,144.905,168.944,
120.2,115.512,144.896,168.974,
120.176,115.486,144.888,169.004,
120.152,115.46,144.879,169.035,
120.127,115.434,144.871,169.065,
120.103,115.409,144.862,169.095,
120.079,115.383,144.853,169.125,
120.055,115.357,144.845,169.156,
120.03,115.332,144.836,169.186,
120.006,115.306,144.827,169.216,
119.982,115.281,144.818,169.247,
119.958,115.255,144.809,169.277,
119.933,115.229,144.801,169.307,
119.909,115.204,144.792,169.337,
119.885,115.178,144.783,169.367,
119.861,115.153,144.773,169.398,
119.836,115.127,144.764,169.428,
