161.178,124.971,
161.269,124.908,
161.359,124.846,
161.449,124.786,
161.539,124.666,
161.628,124.546,
161.717,124.427,
161.805,124.31,
161.892,124.194,
161.979,124.08,
162.065,123.968,
162.151,123.857,
162.236,123.747,
162.32,123.639,
162.404,123.533,
162.487,123.428,
162.569,123.326,
162.651,123.224,
162.732,123.125,
162.812,123.027,
162.891,122.931,
162.97,122.836,
163.047,122.743,
163.124,122.652,
163.2,122.563,
163.275,122.476,
163.35,122.39,
163.423,122.306,
163.495,122.223,
163.567,122.143,
163.637,122.064,
163.707,121.987,
163.775,121.912,
163.842,121.838,
163.908,121.767,
163.973,121.697,
164.037,121.629,
164.1,121.562,
164.161,121.498,
164.221,121.435,
164.28,121.374,
164.337,121.315,
164.393,121.257,
164.448,121.202,
164.501,121.148,
164.553,121.096,
164.603,121.045,
164.652,120.997,
164.699,120.95,
164.744,120.905,
164.788,120.862,
164.83,120.82,
164.87,120.78,
164.908,120.742,
164.945,120.706,
164.979,120.672,
165.011,120.639,
165.042,120.608,
165.07,120.579,
165.096,120.551,
165.119,120.526,
165.14,120.502,
165.159,120.48,
165.176,120.461,
165.19,120.442,
165.201,120.426,
165.209,120.412,
165.215,120.399,
165.217,120.388,
165.217,120.378,
165.214,120.37,
165.207,120.363,
165.197,120.357,
165.184,120.353,
165.167,120.35,
165.146,120.349,
165.122,120.349,
165.093,120.351,
165.061,120.354,
165.024,120.358,
164.983,120.364,
164.937,120.371,
164.887,120.379,
164.832,120.388,
164.771,120.399,
164.706,120.412,
164.634,120.425,
164.557,120.44,
164.474,120.456,
164.388,120.473,
164.301,120.492,
164.214,120.512,
164.127,120.533,
164.039,120.555,
163.951,120.578,
163.862,120.603,
163.773,120.628,
163.683,120.655,
163.593,120.683,
163.502,120.712,
163.411,120.742,
163.32,120.773,
163.228,120.805,
163.136,120.838,
163.043,120.872,
162.949,120.907,
162.855,120.943,
162.761,120.98,
162.666,121.018,
162.571,121.057,
162.475,121.097,
162.378,121.138,
162.281,121.18,
162.183,121.222,
162.085,121.266,
161.987,121.31,
161.887,121.356,
161.787,121.402,
161.687,121.449,
161.586,121.498,
161.484,121.546,
161.382,121.596,
161.279,121.647,
161.176,121.698,
161.072,121.751,
160.967,121.804,
160.862,121.857,
160.756,121.912,
160.649,121.967,
160.542,122.024,
160.434,122.08,
160.326,122.138,
160.216,122.197,
160.106,122.256,
159.996,122.315,
159.884,122.376,
159.772,122.437,
159.66,122.499,
159.546,122.562,
159.432,122.625,
159.317,122.689,
159.202,122.754,
159.085,122.819,
158.968,122.885,
158.85,122.951,
158.732,123.018,
158.613,123.086,
158.492,123.155,
158.371,123.224,
158.25,123.293,
158.127,123.363,
158.004,123.434,
157.88,123.505,
157.755,123.577,
157.63,123.649,
157.508,123.722,
157.388,123.795,
157.269,123.869,
157.153,123.944,
157.039,124.019,
156.927,124.094,
156.817,124.17,
156.709,124.247,
156.602,124.323,
156.497,124.401,
156.394,124.479,
156.293,124.557,
156.193,124.636,
156.095,124.715,
155.998,124.794,
155.903,124.874,
155.809,124.955,
155.717,125.035,
155.626,125.117,
155.536,125.198,
155.448,125.28,
155.361,125.363,
155.275,125.446,
155.19,125.529,
155.106,125.612,
155.024,125.696,
154.943,125.78,
154.862,125.865,
154.783,125.95,
154.704,126.035,
154.627,126.121,
154.551,126.207,
154.475,126.293,
154.4,126.379,
154.326,126.466,
154.253,126.553,
154.18,126.641,
154.109,126.728,
154.038,126.816,
153.967,126.905,
153.897,126.993,
153.828,127.082,
153.76,127.171,
153.692,127.261,
153.624,127.35,
153.557,127.44,
153.491,127.53,
153.425,127.621,
153.359,127.711,
153.294,127.802,
153.229,127.893,
153.164,127.985,
153.1,128.076,
153.036,128.168,
152.972,128.26,
152.908,128.352,
152.845,128.444,
152.782,128.537,
152.719,128.63,
152.656,128.723,
152.593,128.816,
152.53,128.909,
152.467,129.003,
152.404,129.097,
152.341,129.191,
152.278,129.285,
152.214,129.379,
152.151,129.474,
152.088,129.569,
152.024,129.664,
151.96,129.759,
151.895,129.854,
151.831,129.949,
151.766,130.045,
151.7,130.141,
151.634,130.237,
151.568,130.333,
151.501,130.429,
151.433,130.525,
151.365,130.622,
151.296,130.719,
151.227,130.816,
151.156,130.913,
151.085,131.01,
151.013,131.107,
150.94,131.205,
150.866,131.303,
150.789,131.401,
150.71,131.499,
150.628,131.597,
150.544,131.695,
150.457,131.794,
150.368,131.893,
150.277,131.992,
150.183,132.091,
150.088,132.191,
149.99,132.291,
149.891,132.392,
149.79,132.493,
149.688,132.594,
149.583,132.696,
149.477,132.798,
149.37,132.901,
149.261,133.003,
149.151,133.107,
149.04,133.21,
148.927,133.314,
148.813,133.419,
148.698,133.524,
148.582,133.629,
148.465,133.734,
148.346,133.84,
148.227,133.947,
148.107,134.053,
147.986,134.16,
147.864,134.268,
147.741,134.376,
147.618,134.484,
147.493,134.592,
147.369,134.701,
147.243,134.811,
147.117,134.92,
146.99,135.031,
146.862,135.141,
146.734,135.252,
146.606,135.363,
146.477,135.475,
146.349,135.587,
146.219,135.7,
146.09,135.813,
145.96,135.926,
145.83,136.04,
145.7,136.155,
145.569,136.269,
145.439,136.385,
145.308,136.5,
145.177,136.617,
145.047,136.733,
144.916,136.851,
144.785,136.968,
144.654,137.087,
144.523,137.205,
144.392,137.324,
144.261,137.444,
144.131,137.564,
144,137.685,
143.869,137.806,
143.739,137.928,
143.609,138.05,
143.479,138.173,
143.349,138.297,
143.219,138.421,
143.089,138.546,
142.96,138.672,
142.831,138.798,
142.703,138.925,
142.576,139.053,
142.45,139.181,
142.325,139.31,
142.2,139.44,
142.077,139.571,
141.955,139.703,
141.834,139.835,
141.714,139.968,
141.596,140.102,
141.478,140.237,
141.361,140.373,
141.246,140.51,
141.132,140.648,
141.019,140.787,
140.907,140.927,
140.796,141.069,
140.687,141.211,
140.579,141.354,
140.472,141.499,
140.366,141.644,
140.262,141.791,
140.159,141.938,
140.057,142.083,
139.956,142.226,
139.856,142.368,
139.758,142.509,
139.661,142.647,
139.565,142.785,
139.47,142.92,
139.377,143.054,
139.285,143.187,
139.193,143.318,
139.104,143.448,
139.015,143.576,
138.928,143.703,
138.842,143.828,
138.757,143.951,
138.673,144.074,
138.591,144.194,
138.51,144.314,
138.43,144.431,
138.351,144.548,
138.274,144.663,
138.198,144.777,
138.124,144.889,
138.05,145,
137.978,145.109,
137.907,145.217,
137.838,145.324,
137.77,145.429,
137.703,145.533,
137.637,145.636,
137.573,145.737,
137.51,145.837,
137.449,145.935,
137.389,146.033,
137.33,146.129,
137.273,146.223,
137.216,146.317,
137.162,146.409,
137.108,146.499,
137.056,146.589,
137.006,146.677,
136.957,146.764,
136.909,146.849,
136.862,146.934,
136.817,147.017,
136.774,147.099,
136.731,147.179,
136.691,147.259,
136.651,147.337,
136.613,147.414,
136.577,147.489,
136.542,147.564,
136.508,147.637,
136.476,147.709,
136.445,147.78,
136.416,147.85,
136.388,147.918,
136.362,147.985,
136.337,148.051,
136.313,148.116,
136.291,148.18,
136.271,148.242,
136.252,148.304,
136.235,148.364,
136.219,148.423,
136.204,148.48,
136.191,148.537,
136.18,148.592,
136.17,148.647,
136.162,148.7,
136.155,148.752,
136.15,148.803,
136.146,148.853,
136.144,148.902,
136.144,148.95,
136.145,148.997,
136.148,149.042,
136.152,149.087,
136.158,149.131,
136.165,149.174,
136.174,149.215,
136.185,149.256,
136.198,149.296,
136.212,149.334,
136.227,149.372,
136.245,149.409,
136.264,149.444,
136.284,149.479,
136.307,149.513,
136.33,149.546,
136.352,149.578,
136.374,149.609,
136.394,149.639,
136.414,149.668,
136.433,149.697,
136.45,149.724,
136.468,149.75,
136.484,149.776,
136.5,149.801,
136.515,149.825,
136.529,149.848,
136.543,149.87,
136.557,149.891,
136.57,149.911,
136.583,149.931,
136.595,149.95,
136.607,149.968,
136.618,149.985,
136.629,150.001,
136.64,150.017,
136.651,150.032,
136.661,150.046,
136.672,150.059,
136.682,150.072,
136.692,150.083,
136.701,150.095,
136.711,150.105,
136.721,150.114,
136.731,150.123,
136.74,150.132,
136.75,150.139,
136.759,150.146,
136.769,150.152,
136.779,150.157,
136.788,150.162,
136.798,150.166,
136.808,150.17,
136.818,150.173,
136.828,150.175,
136.839,150.177,
136.849,150.178,
136.86,150.179,
136.871,150.179,
136.882,150.178,
136.893,150.177,
136.905,150.175,
136.916,150.173,
136.928,150.17,
136.941,150.167,
136.953,150.163,
136.966,150.159,
136.979,150.155,
136.992,150.15,
137.006,150.144,
137.02,150.138,
137.034,150.132,
137.049,150.125,
137.064,150.118,
137.08,150.111,
137.096,150.103,
137.112,150.095,
137.128,150.086,
137.145,150.078,
137.163,150.069,
137.18,150.06,
137.199,150.05,
137.217,150.041,
137.236,150.031,
137.256,150.021,
137.276,150.011,
137.296,150,
137.317,149.99,
137.338,149.98,
137.36,149.969,
137.382,149.959,
137.405,149.948,
137.428,149.938,
137.452,149.927,
137.476,149.917,
137.501,149.907,
137.526,149.897,
137.49,165.35,
137.453,165.356,
137.418,165.364,
137.383,165.372,
137.35,165.382,
137.317,165.392,
137.285,165.402,
137.254,165.413,
137.225,165.425,
137.196,165.438,
137.168,165.451,
137.14,165.465,
137.114,165.48,
137.089,165.495,
137.065,165.511,
137.042,165.527,
137.019,165.544,
136.998,165.562,
136.977,165.58,
136.958,165.599,
136.94,165.619,
136.922,165.638,
136.906,165.659,
136.89,165.68,
136.876,165.702,
136.862,165.724,
136.849,165.746,
136.838,165.769,
136.827,165.793,
136.818,165.816,
136.809,165.841,
136.801,165.865,
136.795,165.89,
136.789,165.916,
136.784,165.942,
136.781,165.968,
136.778,165.994,
136.777,166.02,
136.776,149.837,
136.776,149.84,
136.778,149.843,
136.78,149.845,
136.784,149.848,
136.788,149.85,
136.794,149.853,
136.8,149.855,
136.807,149.857,
136.816,149.858,
136.826,149.86,
136.836,149.86,
136.848,149.861,
136.86,149.861,
136.874,149.861,
136.888,149.86,
136.904,149.858,
136.921,149.856,
136.938,149.853,
136.957,149.849,
136.977,149.844,
136.998,149.839,
137.019,149.833,
137.042,149.825,
137.066,149.817,
137.091,149.807,
137.117,149.796,
137.144,149.783,
137.172,149.77,
137.201,149.754,
137.231,149.737,
137.262,149.719,
137.294,149.698,
137.327,149.676,
137.361,149.651,
137.397,149.624,
137.433,149.596,
137.47,149.568,
137.508,149.541,
137.548,149.514,
137.588,149.479,
137.629,149.443,
137.672,149.409,
137.715,149.375,
137.76,149.341,
137.805,149.308,
137.852,149.276,
137.899,149.244,
137.948,149.213,
137.997,149.183,
138.048,149.153,
138.1,149.124,
138.152,149.095,
138.206,149.067,
138.261,149.039,
138.317,149.012,
138.374,148.986,
138.431,148.96,
138.49,148.934,
138.55,148.91,
138.611,148.885,
138.673,148.861,
138.736,148.838,
138.8,148.815,
138.865,148.793,
138.931,148.771,
138.998,148.75,
139.066,148.729,
139.135,148.708,
139.206,148.688,
139.277,148.669,
139.349,148.65,
139.422,148.631,
139.496,148.613,
139.571,148.595,
139.648,148.577,
139.725,148.56,
139.803,148.544,
139.882,148.527,
139.963,148.511,
140.044,148.495,
140.126,148.48,
140.21,148.465,
140.294,148.45,
140.379,148.435,
140.466,148.421,
140.553,148.407,
140.641,148.393,
140.731,148.379,
140.821,148.366,
140.912,148.352,
141.005,148.339,
141.098,148.326,
141.192,148.313,
141.288,148.3,
141.384,148.287,
141.48,148.274,
141.577,148.262,
141.673,148.249,
141.77,148.236,
141.867,148.223,
141.965,148.21,
142.062,148.197,
142.16,148.183,
142.258,148.17,
142.356,148.156,
142.454,148.142,
142.552,148.127,
142.651,148.113,
142.749,148.098,
142.848,148.082,
142.947,148.066,
143.046,148.05,
143.145,148.033,
143.244,148.015,
143.344,147.997,
143.443,147.978,
143.543,147.96,
143.643,147.941,
143.743,147.921,
143.843,147.902,
143.943,147.881,
144.043,147.861,
144.144,147.839,
144.244,147.817,
144.345,147.793,
144.446,147.769,
144.546,147.744,
144.647,147.717,
144.748,147.689,
144.849,147.659,
144.95,147.628,
145.052,147.595,
145.153,147.56,
145.254,147.526,
145.355,147.495,
145.457,147.467,
145.558,147.442,
145.66,147.419,
145.761,147.4,
145.861,147.383,
145.962,147.369,
146.062,147.358,
146.162,147.349,
146.262,147.343,
146.361,147.339,
146.46,147.338,
146.559,147.339,
146.657,147.343,
146.756,147.349,
146.854,147.357,
146.951,147.368,
147.049,147.381,
147.146,147.396,
147.243,147.414,
147.339,147.434,
147.435,147.456,
147.531,147.48,
147.626,147.507,
147.721,147.535,
147.816,147.566,
147.911,147.599,
148.005,147.634,
148.098,147.671,
148.192,147.709,
148.285,147.75,
148.377,147.793,
148.47,147.838,
148.561,147.884,
148.653,147.933,
148.744,147.983,
148.835,148.036,
148.925,148.09,
149.015,148.146,
149.104,148.204,
149.193,148.264,
149.282,148.326,
149.37,148.389,
149.458,148.455,
149.545,148.522,
149.632,148.591,
149.719,148.662,
149.805,148.734,
149.89,148.809,
149.975,148.885,
150.06,148.963,
150.144,149.042,
150.228,149.124,
150.311,149.207,
150.394,149.292,
150.476,149.379,
150.558,149.467,
150.639,149.557,
150.72,149.649,
150.8,149.743,
150.88,149.838,
150.959,149.935,
151.037,150.034,
151.115,150.134,
151.193,150.236,
151.27,150.336,
151.346,150.433,
151.422,150.528,
151.497,150.62,
151.572,150.709,
151.646,150.796,
151.72,150.881,
151.793,150.964,
151.866,151.045,
151.938,151.123,
152.01,151.2,
152.082,151.275,
152.153,151.348,
152.224,151.42,
152.294,151.49,
152.364,151.558,
152.433,151.625,
152.502,151.691,
152.57,151.755,
152.638,151.818,
152.705,151.879,
152.772,151.94,
152.838,151.999,
152.903,152.057,
152.968,152.114,
153.033,152.17,
153.096,152.226,
153.159,152.28,
153.222,152.333,
153.283,152.386,
153.344,152.437,
153.404,152.488,
153.464,152.538,
153.523,152.588,
153.581,152.637,
153.638,152.685,
153.694,152.732,
153.75,152.779,
153.804,152.825,
153.858,152.871,
153.911,152.916,
153.963,152.96,
154.015,153.004,
154.065,153.048,
154.114,153.091,
154.162,153.134,
154.21,153.176,
154.256,153.218,
154.301,153.26,
154.345,153.301,
154.388,153.341,
154.43,153.382,
154.471,153.422,
154.51,153.462,
154.548,153.501,
154.585,153.541,
154.621,153.58,
154.656,153.618,
154.689,153.657,
154.72,153.695,
154.751,153.733,
154.779,153.771,
154.807,153.809,
154.833,153.846,
154.857,153.883,
154.879,153.921,
154.9,153.957,
154.92,153.994,
154.937,154.031,
154.953,154.067,
154.967,154.104,
154.979,154.14,
154.989,154.176,
154.997,154.213,
155.003,154.249,
155.006,154.285,
155.008,154.321,
155.007,154.357,
155.004,154.393,
154.999,154.429,
154.991,154.465,
154.98,154.501,
154.967,154.537,
154.951,154.573,
154.932,154.61,
154.91,154.646,
154.885,154.682,
154.857,154.718,
154.826,154.755,
154.791,154.791,
